"kategori","judul_kategori","golongan_pokok","judul_golongan_pokok","golongan","judul_golongan","subgolongan","judul_subgolongan","kelompok","judul_kelompok"
C,Industri Pengolahan,"11",Industri Minuman,"110",Industri Minuman,"1105",Industri Air Kemasan dan Air Minum Isi Ulang,"11050",INDUSTRI AIR MINUM DAN AIR MINERAL
C,Industri Pengolahan,"11",Industri Minuman,"110",Industri Minuman,"1105",Industri Air Kemasan dan Air Minum Isi Ulang,"11051",Industri Air Kemasan
C,Industri Pengolahan,"11",Industri Minuman,"110",Industri Minuman,"1105",Industri Air Kemasan dan Air Minum Isi Ulang,"11052",Industri Air Minum Isi Ulang
C,Industri Pengolahan,"11",Industri Minuman,"110",Industri Minuman,"1109",Industri Minuman Lainnya,"11090",Industri Minuman Lainnya
C,Industri Pengolahan,"12",Industri Pengolahan Tembakau,"120",Industri Pengolahan Tembakau,"1201",Industri Rokok dan Produk Tembakau Lainnya,"12011",Industri Sigaret Kretek Tangan
C,Industri Pengolahan,"12",Industri Pengolahan Tembakau,"120",Industri Pengolahan Tembakau,"1201",Industri Rokok dan Produk Tembakau Lainnya,"12012",Industri Rokok Putih
C,Industri Pengolahan,"12",Industri Pengolahan Tembakau,"120",Industri Pengolahan Tembakau,"1201",Industri Rokok dan Produk Tembakau Lainnya,"12013",Industri Sigaret Kretek Mesin
C,Industri Pengolahan,"12",Industri Pengolahan Tembakau,"120",Industri Pengolahan Tembakau,"1201",Industri Rokok dan Produk Tembakau Lainnya,"12019",Industri Rokok Lainnya
C,Industri Pengolahan,"12",Industri Pengolahan Tembakau,"120",Industri Pengolahan Tembakau,"1209",Industri Pengolahan Tembakau Lainnya,"12091",Industri Pengeringan Dan Pengolahan Tembakau
C,Industri Pengolahan,"12",Industri Pengolahan Tembakau,"120",Industri Pengolahan Tembakau,"1209",Industri Pengolahan Tembakau Lainnya,"12099",Industri Bumbu Rokok Serta Kelengkapan Rokok Lainnya
C,Industri Pengolahan,"13",Industri tekstil,"131","Industri pemintalan, pertenunan dan penyempurnaan tekstil","1311",Industri Persiapan dan Pemintalan Serat Tekstil,"13111",Industri Persiapan Serat Tekstil
C,Industri Pengolahan,"13",Industri tekstil,"131","Industri pemintalan, pertenunan dan penyempurnaan tekstil","1311",Industri Persiapan dan Pemintalan Serat Tekstil,"13112",Industri Pemintalan Benang
C,Industri Pengolahan,"13",Industri tekstil,"131","Industri pemintalan, pertenunan dan penyempurnaan tekstil","1311",Industri Persiapan dan Pemintalan Serat Tekstil,"13113",Industri Pemintalan Benang Jahit
C,Industri Pengolahan,"13",Industri tekstil,"131","Industri pemintalan, pertenunan dan penyempurnaan tekstil","1312",Industri Pertenunan Tekstil,"13121",Industri Pertenunan (Bukan Pertenunan Karung Goni Dan Karung Lainnya)
C,Industri Pengolahan,"13",Industri tekstil,"131","Industri pemintalan, pertenunan dan penyempurnaan tekstil","1312",Industri Pertenunan Tekstil,"13122",Industri Kain Tenun Ikat
C,Industri Pengolahan,"13",Industri tekstil,"131","Industri pemintalan, pertenunan dan penyempurnaan tekstil","1312",Industri Pertenunan Tekstil,"13123",Industri Bulu Tiruan Tenunan
C,Industri Pengolahan,"13",Industri tekstil,"131","Industri pemintalan, pertenunan dan penyempurnaan tekstil","1313",Industri Penyempurnaan Tekstil,"13131",Industri Penyempurnaan Benang
C,Industri Pengolahan,"13",Industri tekstil,"131","Industri pemintalan, pertenunan dan penyempurnaan tekstil","1313",Industri Penyempurnaan Tekstil,"13132",Industri Penyempurnaan Kain
C,Industri Pengolahan,"13",Industri tekstil,"131","Industri pemintalan, pertenunan dan penyempurnaan tekstil","1313",Industri Penyempurnaan Tekstil,"13133",Industri Pencetakan Kain
C,Industri Pengolahan,"13",Industri tekstil,"131","Industri pemintalan, pertenunan dan penyempurnaan tekstil","1313",Industri Penyempurnaan Tekstil,"13134",Industri Batik
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1391",Industri Kain Rajutan dan Sulaman,"13911",Industri Kain Rajutan
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1391",Industri Kain Rajutan dan Sulaman,"13912",Industri Kain Sulaman
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1391",Industri Kain Rajutan dan Sulaman,"13913",Industri Bulu Tiruan Rajutan
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1392","Industri Pembuatan Barang Tekstil, Bukan Pakaian Jadi","13921",Industri Barang Jadi Tekstil Untuk Keperluan Rumah Tangga
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1392","Industri Pembuatan Barang Tekstil, Bukan Pakaian Jadi","13922",Industri Barang Jadi Tekstil Sulaman
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1392","Industri Pembuatan Barang Tekstil, Bukan Pakaian Jadi","13923",Industri Bantal dan Sejenisnya
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1392","Industri Pembuatan Barang Tekstil, Bukan Pakaian Jadi","13924",Industri Barang Jadi Rajutan dan Sulaman
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1392","Industri Pembuatan Barang Tekstil, Bukan Pakaian Jadi","13925",Industri Karung Goni
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1392","Industri Pembuatan Barang Tekstil, Bukan Pakaian Jadi","13926",Industri Karung Bukan Goni
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1392","Industri Pembuatan Barang Tekstil, Bukan Pakaian Jadi","13929",Industri Barang Jadi Tekstil Lainnya
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1393",Industri Karpet dan Permadani,"13930",Industri Karpet dan Permadani
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1394",Industri Tali Dan Barang Dari Tali,"13941",Industri Tali
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1394",Industri Tali Dan Barang Dari Tali,"13942",Industri Barang Dari Tali
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1399",Industri Tekstil Lainnya Ytdl,"13991",Industri Kain Pita (Narrow Fabric)
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1399",Industri Tekstil Lainnya Ytdl,"13992",Industri Yang Menghasilkan Kain Keperluan Industri
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1399",Industri Tekstil Lainnya Ytdl,"13993",Industri Non Woven (bukan Tenunan)
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1399",Industri Tekstil Lainnya Ytdl,"13994",Industri Kain Ban
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1399",Industri Tekstil Lainnya Ytdl,"13995",Industri Kapuk
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1399",Industri Tekstil Lainnya Ytdl,"13996",Industri Kain Tulle dan Kain Jaring
C,Industri Pengolahan,"13",Industri tekstil,"139",Industri Tekstil Lainnya,"1399",Industri Tekstil Lainnya Ytdl,"13999",Industri Tekstil Lainnya YTDL
C,Industri Pengolahan,"14",Industri Pakaian Jadi,"141","Industri pakaian jadi dan perlengkapannya, bukan pakaian jadi dari kulit berbulu","1411",Industri Pakaian Jadi (Bukan Penjahitan dan Pembuatan Pakaian),"14111",Industri Pakaian Jadi (Konveksi) Dari Tekstil
C,Industri Pengolahan,"14",Industri Pakaian Jadi,"141","Industri pakaian jadi dan perlengkapannya, bukan pakaian jadi dari kulit berbulu","1411",Industri Pakaian Jadi (Bukan Penjahitan dan Pembuatan Pakaian),"14112",Industri Pakaian Jadi (Konveksi) Dari Kulit
C,Industri Pengolahan,"14",Industri Pakaian Jadi,"141","Industri pakaian jadi dan perlengkapannya, bukan pakaian jadi dari kulit berbulu","1412",Penjahitan dan Pembuatan Pakaian Sesuai Pesanan,"14120",Penjahitan Dan Pembuatan Pakaian Sesuai Pesanan
C,Industri Pengolahan,"14",Industri Pakaian Jadi,"141","Industri pakaian jadi dan perlengkapannya, bukan pakaian jadi dari kulit berbulu","1413",Industri Perlengkapan Pakaian yang Utamanya Terbuat dari Tekstil,"14131",Industri Perlengkapan Pakaian Dari Tekstil
C,Industri Pengolahan,"14",Industri Pakaian Jadi,"141","Industri pakaian jadi dan perlengkapannya, bukan pakaian jadi dari kulit berbulu","1413",Industri Perlengkapan Pakaian yang Utamanya Terbuat dari Tekstil,"14132",Industri Perlengkapan Pakaian Dari Kulit
C,Industri Pengolahan,"14",Industri Pakaian Jadi,"142",Industri pakaian jadi dan barang dari kulit berbulu,"1420",Industri pakaian jadi dan barang dari kulit berbulu,"14200",Industri Pakaian Jadi dan Barang Dari Kulit Berbulu
C,Industri Pengolahan,"14",Industri Pakaian Jadi,"143",Industri pakaian jadi rajutan dan sulaman/bordir,"1430",Industri pakaian jadi rajutan dan sulaman/bordir,"14301",Industri Pakaian Jadi Rajutan
C,Industri Pengolahan,"14",Industri Pakaian Jadi,"143",Industri pakaian jadi rajutan dan sulaman/bordir,"1430",Industri pakaian jadi rajutan dan sulaman/bordir,"14302",Industri Pakaian Jadi Sulaman/Bordir
C,Industri Pengolahan,"14",Industri Pakaian Jadi,"143",Industri pakaian jadi rajutan dan sulaman/bordir,"1430",Industri pakaian jadi rajutan dan sulaman/bordir,"14303",Industri Rajutan Kaos Kaki dan Sejenisnya
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","151","Industri kulit dan barang dari kulit, termasuk kulit buatan","1511","Industri Kulit dan Kulit Komposisi, Termasuk Pencelupan Kulit Berbulu","15111",Industri Pengawetan Kulit
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","151","Industri kulit dan barang dari kulit, termasuk kulit buatan","1511","Industri Kulit dan Kulit Komposisi, Termasuk Pencelupan Kulit Berbulu","15112",Industri Penyamakan Kulit
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","151","Industri kulit dan barang dari kulit, termasuk kulit buatan","1511","Industri Kulit dan Kulit Komposisi, Termasuk Pencelupan Kulit Berbulu","15113",Industri Pencelupan Kulit Bulu
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","151","Industri kulit dan barang dari kulit, termasuk kulit buatan","1511","Industri Kulit dan Kulit Komposisi, Termasuk Pencelupan Kulit Berbulu","15114",Industri Kulit Komposisi
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","151","Industri kulit dan barang dari kulit, termasuk kulit buatan","1512","Industri Barang dari Kulit dan Kulit Komposisi, Koper, Tas Tangan dan Sejenisnya, Pelana dan Alat Pengekang (Harness)","15121",Industri Barang Dari Kulit Dan Kulit Komposisi Untuk Keperluan Pribadi
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","151","Industri kulit dan barang dari kulit, termasuk kulit buatan","1512","Industri Barang dari Kulit dan Kulit Komposisi, Koper, Tas Tangan dan Sejenisnya, Pelana dan Alat Pengekang (Harness)","15122",Industri Barang Dari Kulit Dan Kulit Komposisi Untuk Keperluan Teknik/Industri
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","151","Industri kulit dan barang dari kulit, termasuk kulit buatan","1512","Industri Barang dari Kulit dan Kulit Komposisi, Koper, Tas Tangan dan Sejenisnya, Pelana dan Alat Pengekang (Harness)","15123",Industri Barang Dari Kulit Dan Kulit Komposisi Untuk Keperluan Hewan
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","151","Industri kulit dan barang dari kulit, termasuk kulit buatan","1512","Industri Barang dari Kulit dan Kulit Komposisi, Koper, Tas Tangan dan Sejenisnya, Pelana dan Alat Pengekang (Harness)","15129",Industri Barang Dari Kulit Dan Kulit Komposisi Untuk Keperluan Lainnya
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","152",Industri alas kaki,"1520",Industri Alas Kaki,"15201",Industri Alas Kaki Untuk Keperluan Sehari-hari
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","152",Industri alas kaki,"1520",Industri Alas Kaki,"15202",Industri Sepatu Olahraga
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","152",Industri alas kaki,"1520",Industri Alas Kaki,"15203",Industri Sepatu Teknik Lapangan/Keperluan Industri
C,Industri Pengolahan,"15","Industri Kulit, Barang dari Kulit dan Alas Kaki","152",Industri alas kaki,"1520",Industri Alas Kaki,"15209",Industri Alas Kaki Lainnya
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","161","Industri penggergajian dan pengawetan kayu, rotan, bambu dan sejenisnya","1610","Industri Penggergajian dan Pengawetan Kayu, Rotan, Bambu dan Sejenisnya","16101",Industri Penggergajian Kayu
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","161","Industri penggergajian dan pengawetan kayu, rotan, bambu dan sejenisnya","1610","Industri Penggergajian dan Pengawetan Kayu, Rotan, Bambu dan Sejenisnya","16102",Industri Pengawetan Kayu
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","161","Industri penggergajian dan pengawetan kayu, rotan, bambu dan sejenisnya","1610","Industri Penggergajian dan Pengawetan Kayu, Rotan, Bambu dan Sejenisnya","16103","Industri Pengawetan Rotan, Bambu Dan Sejenisnya"
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","161","Industri penggergajian dan pengawetan kayu, rotan, bambu dan sejenisnya","1610","Industri Penggergajian dan Pengawetan Kayu, Rotan, Bambu dan Sejenisnya","16104",Industri Pengolahan Rotan
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","161","Industri penggergajian dan pengawetan kayu, rotan, bambu dan sejenisnya","1610","Industri Penggergajian dan Pengawetan Kayu, Rotan, Bambu dan Sejenisnya","16105",Industri Partikel Kayu dan Sejenisnya
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1621","Industri Veneer, Kayu Lapis, Kayu Laminasi dan sejenisnya","16211",Industri Kayu Lapis
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1621","Industri Veneer, Kayu Lapis, Kayu Laminasi dan sejenisnya","16212","Industri Kayu Lapis Laminasi, Termasuk Decorative Plywood"
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1621","Industri Veneer, Kayu Lapis, Kayu Laminasi dan sejenisnya","16213",Industri Panel Kayu Lainnya
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1621","Industri Veneer, Kayu Lapis, Kayu Laminasi dan sejenisnya","16214",Industri Veneer
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1621","Industri Veneer, Kayu Lapis, Kayu Laminasi dan sejenisnya","16215",Industri Kayu Laminasi
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1622",Industri Barang Bangunan Dari Kayu,"16221",Industri Barang Bangunan Dari Kayu
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1622",Industri Barang Bangunan Dari Kayu,"16222",Industri Bangunan Prafabrikasi Dari Kayu
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1623",Industri Wadah dari Kayu,"16230",Industri Wadah Dari Kayu
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1629","Industri Barang Lainnya dari Kayu; Industri Barang dari Gabus dan Barang Anyaman dari Jerami, Rotan, Bambu dan Sejenisnya","16291",Industri Barang Anyaman Dari Rotan Dan Bambu
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1629","Industri Barang Lainnya dari Kayu; Industri Barang dari Gabus dan Barang Anyaman dari Jerami, Rotan, Bambu dan Sejenisnya","16292",Industri barang Anyaman Dari Tanaman Bukan Rotan Dan Bambu
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1629","Industri Barang Lainnya dari Kayu; Industri Barang dari Gabus dan Barang Anyaman dari Jerami, Rotan, Bambu dan Sejenisnya","16293",Industri Kerajinan Ukiran Dari Kayu Bukan Mebeller
C,Industri Pengolahan,"16","Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya","162","Industri Barang dari Kayu; Industri Barang dari Gabus dan barang anyaman dari jerami, rotan, bambu dan sejenis lainnya","1629","Industri Barang Lainnya dari Kayu; Industri Barang dari Gabus dan Barang Anyaman dari Jerami, Rotan, Bambu dan Sejenisnya","16294","Industri Alat Dapur Dari Kayu, Rotan Dan Bambu"
